thread_id,front_id,client_operation,back_id,dag_operation,total_time,front_time,back_time
<<<<<<< HEAD
25,935, create_prescription,937,apply,23371.538,11014.321,543
7,935, get_patient,937,stateful_query,20442.232,23823.691,49
17,935, process_prescription,937,apply,8319.143,1537.358,499
14,935, create_prescription,937,apply,36131.366,10952.656,684
0,935, get_prescription_medication,946,stateful_query,55584.773,40901.837,120
20,935, get_patient,937,stateful_query,24057.879,25156.348,87
3,935, get_pharmacy_prescriptions,937,stateful_query,75479.453,43712.771,434
6,935, get_pharmacy_prescriptions,937,stateful_query,52777.755,40440.808,131
18,935, get_patient,937,stateful_query,50695.501,80005.98,143
27,935, process_prescription,937,apply,6760.173,4122.191,580
15,935, get_prescription_medication,937,stateful_query,19146.444,6577.804,75
4,935, get_pharmacy_prescriptions,937,stateful_query,6515.016,2536.022,24
1,935, get_pharmacy_prescriptions,937,stateful_query,5110.876,4.678,20
5,935, get_prescription_medication,937,stateful_query,37233.653,2687.745,43
26,935, get_prescription_medication,937,stateful_query,24256.89,15250.225,22
2,935, get_processed_pharmacy_prescriptions,937,stateful_query,67219.372,40009.191,102
21,935, get_patient,937,stateful_query,105705.381,174039.372,107
31,935, get_pharmacy_prescriptions,937,stateful_query,23367.871,10566.104,64
28,935, get_pharmacy_prescriptions,937,stateful_query,26486.541,14515.254,61
29,935, get_staff_prescriptions,937,stateful_query,64209.065,28893.049,84
24,935, get_prescription_medication,937,stateful_query,22449.527,3965.99,22
12,935, get_processed_pharmacy_prescriptions,937,stateful_query,75727.116,59136.408,137
30,935, get_prescription_medication,937,stateful_query,61414.611,43719.114,97
9,935, create_prescription,937,apply,21948.672,5946.515,670
10,935, get_pharmacy_prescriptions,937,stateful_query,46498.079,38792.241,94
19,935, get_pharmacy_prescriptions,937,stateful_query,29102.311,14767.594,62
22,935, create_prescription,937,apply,16222.829,4986.433,685
23,935, get_staff_prescriptions,937,stateful_query,32138.205,23419.537,77
26,936, update_prescription_medication,938,apply,13896.96,4392.246,567
3,936, get_pharmacy_prescriptions,938,stateful_query,29379.628,15448.234,98
1,936, get_prescription_medication,938,stateful_query,6224.644,5.369,26
17,936, get_prescription_medication,938,stateful_query,40201.771,27976.109,83
14,936, get_prescription_medication,938,stateful_query,53178.633,40553.125,81
18,936, get_prescription_medication,938,stateful_query,5219.037,7.264,63
23,936, get_patient,938,stateful_query,29838.273,41695.798,81
13,936, get_pharmacy_prescriptions,938,stateful_query,13137.082,2848.705,20
16,936, get_pharmacy_prescriptions,938,stateful_query,24490.886,15177.829,83
11,936, get_prescription_medication,938,stateful_query,72171.932,45968.421,123
7,936, get_prescription_medication,938,stateful_query,20428.707,11378.36,22
25,936, process_prescription,938,apply,20660.72,6995.954,597
21,936, get_pharmacy_prescriptions,938,stateful_query,38293.54,9004.662,58
8,936, update_prescription_medication,938,apply,60636.9,29378.817,624
29,936, get_prescription_medication,938,stateful_query,17581.585,3547.439,44
28,936, create_prescription,938,apply,15045.312,4519.854,1012
22,936, get_pharmacy_prescriptions,938,stateful_query,54733.595,41145.22,107
31,936, create_prescription,938,apply,26401.802,9076.055,972
19,936, get_staff_prescriptions,938,stateful_query,13833.471,2.855,34
12,936, get_pharmacy_prescriptions,938,stateful_query,11352.372,3296.06,55
24,936, get_patient,938,stateful_query,18635.992,20969.285,115
2,936, get_pharmacy_prescriptions,938,stateful_query,29785.556,18810.248,83
9,936, get_pharmacy_prescriptions,938,stateful_query,97172.009,67695.048,183
30,936, get_pharmacy_prescriptions,938,stateful_query,37357.775,27842.128,58
10,936, get_prescription,938,stateful_query,47194.739,32782.417,90
6,936, get_prescription_medication,938,stateful_query,49921.056,16955.977,108
20,936, get_pharmacy_prescriptions,938,stateful_query,14217.779,4.628,48
5,936, get_prescription_medication,938,stateful_query,10759.636,5.591,20
27,936, get_staff_prescriptions,938,stateful_query,23789.627,16356.058,69
4,936, get_prescription_medication,938,stateful_query,1769.522,3.146,12
15,936, get_staff_prescriptions,938,stateful_query,12643.521,2.143,41
0,936, get_prescription_medication,947,stateful_query,70355.964,54885.177,119
7,937, get_prescription_medication,939,stateful_query,14189.125,5488.331,18
25,937, get_processed_pharmacy_prescriptions,939,stateful_query,61587.914,36338.212,100
16,937, get_pharmacy_prescriptions,939,stateful_query,8274.639,2640.356,18
21,937, get_prescription_medication,939,stateful_query,48424.052,34985.718,71
13,937, get_prescription_medication,939,stateful_query,20060.72,10532.492,39
29,937, get_pharmacy_prescriptions,939,stateful_query,13015.575,7962.717,32
24,937, get_pharmacy_prescriptions,939,stateful_query,8884.327,3.356,31
28,937, get_pharmacy_prescriptions,939,stateful_query,17238.403,9417.342,29
12,937, get_prescription_medication,939,stateful_query,46044.021,36827.174,61
8,937, get_processed_pharmacy_prescriptions,939,stateful_query,97063.677,36272.58,148
10,937, get_pharmacy_prescriptions,939,stateful_query,36720.365,23368.912,82
11,937, update_prescription_medication,939,apply,43246.893,22826.722,927
3,937, get_processed_pharmacy_prescriptions,939,stateful_query,30720.45,20719.449,80
14,937, get_pharmacy_prescriptions,939,stateful_query,26019.639,12768.043,67
5,937, get_processed_pharmacy_prescriptions,939,stateful_query,46613.824,23712.274,96
27,937, get_prescription,939,stateful_query,8493.227,2670.263,19
20,937, get_pharmacy_prescriptions,939,stateful_query,33122.121,28059.534,91
0,937, get_pharmacy_prescriptions,948,stateful_query,20365.429,9895.823,65
15,937, get_prescription_medication,939,stateful_query,20380.166,3004.165,25
6,937, get_prescription,939,stateful_query,35023.91,29210.642,58
18,937, update_prescription_medication,939,apply,28489.787,20223.825,1573
1,937, process_prescription,939,apply,7077.976,3217.773,523
17,937, create_prescription,939,apply,10868.85,5032.089,1091
26,937, get_staff_prescriptions,939,stateful_query,18500.559,9510.886,61
4,937, get_processed_pharmacy_prescriptions,939,stateful_query,4946.449,1861.674,22
2,937, get_staff_prescriptions,939,stateful_query,19065.554,12639.203,51
9,937, get_pharmacy_prescriptions,939,stateful_query,41846.79,24134.832,84
30,937, get_pharmacy_prescriptions,939,stateful_query,27230.939,21479.087,45
19,937, create_prescription,939,apply,16093.578,9361.046,1254
31,937, get_prescription,939,stateful_query,88365.286,27581.343,85
22,937, get_pharmacy_prescriptions,939,stateful_query,23462.708,7850.248,72
23,937, get_patient,939,stateful_query,41096.229,58587.956,95
0,938, get_prescription_medication,949,stateful_query,61627.448,42970.706,77
27,938, get_pharmacy_prescriptions,940,stateful_query,7767.143,4.799,16
15,938, get_prescription,940,stateful_query,20044.35,8508.234,35
25,938, get_processed_pharmacy_prescriptions,940,stateful_query,53202.588,41069.119,149
13,938, get_pharmacy_prescriptions,940,stateful_query,15557.018,7297.486,19
12,938, get_prescription_medication,940,stateful_query,35358.694,17124.222,60
21,938, get_prescription_medication,940,stateful_query,48283.42,25467.588,58
29,938, get_staff_prescriptions,940,stateful_query,25213.085,12529.518,53
19,938, get_prescription_medication,940,stateful_query,27799.099,17813.639,61
23,938, get_staff_prescriptions,940,stateful_query,69430.437,41388.265,147
22,938, get_pharmacy_prescriptions,940,stateful_query,32501.082,14249.818,67
31,938, get_pharmacy_prescriptions,940,stateful_query,54058.696,35153.832,107
2,938, create_prescription,940,apply,36995.268,23839.712,3779
10,938, get_staff_prescriptions,940,stateful_query,93930.972,79304.179,84
9,938, update_prescription_medication,940,apply,24314.808,6756.577,744
30,938, update_prescription_medication,940,apply,17800.082,8980.707,639
16,938, create_prescription,940,apply,13199.609,4652.15,615
7,938, get_pharmacy_prescriptions,940,stateful_query,28967.489,6159.132,49
8,938, create_prescription,940,apply,40852.685,10276.445,2581
28,938, get_pharmacy_prescriptions,940,stateful_query,8950.891,3034.993,33
24,938, get_staff_prescriptions,940,stateful_query,20975.597,6937.945,24
1,938, get_pharmacy_prescriptions,940,stateful_query,6447.52,148.819,34
17,938, get_staff_prescriptions,940,stateful_query,87508.057,73978.613,352
4,938, get_staff_prescriptions,940,stateful_query,3457.291,0.991,14
18,938, get_prescription_medication,940,stateful_query,41512.296,34458.925,119
6,938, get_prescription_medication,940,stateful_query,19251.03,9320.602,58
11,938, get_pharmacy_prescriptions,940,stateful_query,54032.907,38234.389,105
3,938, get_pharmacy_prescriptions,940,stateful_query,13590.397,4104.98,35
20,938, create_prescription,940,apply,15512.414,7837.173,747
26,938, get_patient,940,stateful_query,31897.005,14055.175,62
5,938, get_pharmacy_prescriptions,940,stateful_query,18249.711,6619.121,31
14,938, get_staff_prescriptions,940,stateful_query,48994.817,27545.606,94
2,939, get_staff_prescriptions,941,stateful_query,81010.524,45656.618,133
19,939, get_prescription_medication,941,stateful_query,35945.379,27283.657,48
23,939, get_staff_prescriptions,941,stateful_query,57014.44,28576.338,72
6,939, update_prescription_medication,941,apply,19129.383,10309.025,811
14,939, get_staff_prescriptions,941,stateful_query,23231.126,10631.968,51
3,939, get_staff_prescriptions,941,stateful_query,45984.751,33239.691,78
18,939, get_processed_pharmacy_prescriptions,941,stateful_query,38117.461,23549.159,80
0,939, get_prescription_medication,950,stateful_query,36910.259,22269.001,112
20,939, create_prescription,941,apply,39312.962,13264.4,2762
15,939, get_prescription_medication,941,stateful_query,66349.539,47026.074,79
1,939, get_pharmacy_prescriptions,941,stateful_query,7717.149,2903.457,25
11,939, create_prescription,941,apply,22250.416,12500.534,1235
5,939, get_pharmacy_prescriptions,941,stateful_query,11767.577,3279.68,30
26,939, create_prescription,941,apply,24172.533,5233.615,753
4,939, get_prescription_medication,941,stateful_query,6868.707,5.04,41
